#;device="PAC Dimplex";dataPoint="Énergie active totale importée tarif 1";culture="fr";timeZone="Europe/Berlin";version="2.0"
Horodatage;Date;Heure;Minimum;Valeur absolue :;Maximum;Unité
2022-10-29T03:45:00+02:00;29/10/2022;03:45:00;;13234175,36;;Wh
2022-10-29T04:00:00+02:00;29/10/2022;04:00:00;;13234427,54;;Wh
2022-10-29T04:15:00+02:00;29/10/2022;04:15:00;;13234679,53;;Wh
2022-10-29T04:30:00+02:00;29/10/2022;04:30:00;;13234931,57;;Wh
2022-10-29T04:45:00+02:00;29/10/2022;04:45:00;;13235183,54;;Wh
2022-10-29T05:00:00+02:00;29/10/2022;05:00:00;;13235435,72;;Wh
2022-10-29T05:15:00+02:00;29/10/2022;05:15:00;;13235688,85;;Wh
2022-10-29T05:30:00+02:00;29/10/2022;05:30:00;;13235944,04;;Wh
2022-10-29T05:45:00+02:00;29/10/2022;05:45:00;;13236198,91;;Wh
2022-10-29T06:00:00+02:00;29/10/2022;06:00:00;;13236453,3;;Wh
2022-10-29T06:15:00+02:00;29/10/2022;06:15:00;;13236707,26;;Wh
2022-10-29T06:30:00+02:00;29/10/2022;06:30:00;;13236960,83;;Wh
2022-10-29T06:45:00+02:00;29/10/2022;06:45:00;;13237214,04;;Wh
2022-10-29T07:00:00+02:00;29/10/2022;07:00:00;;13237467,04;;Wh
2022-10-29T07:15:00+02:00;29/10/2022;07:15:00;;13237720,81;;Wh
2022-10-29T07:30:00+02:00;29/10/2022;07:30:00;;13237974,59;;Wh
2022-10-29T07:45:00+02:00;29/10/2022;07:45:00;;13238229,64;;Wh
2022-10-29T08:00:00+02:00;29/10/2022;08:00:00;;13238484,73;;Wh
2022-10-29T08:15:00+02:00;29/10/2022;08:15:00;;13238737,58;;Wh
2022-10-29T08:30:00+02:00;29/10/2022;08:30:00;;13238989,92;;Wh
2022-10-29T08:45:00+02:00;29/10/2022;08:45:00;;13239242,72;;Wh
2022-10-29T09:00:00+02:00;29/10/2022;09:00:00;;13239496,68;;Wh
2022-10-29T09:15:00+02:00;29/10/2022;09:15:00;;13239749,94;;Wh
2022-10-29T09:30:00+02:00;29/10/2022;09:30:00;;13240003,14;;Wh
2022-10-29T09:45:00+02:00;29/10/2022;09:45:00;;13240256,67;;Wh
2022-10-29T10:00:00+02:00;29/10/2022;10:00:00;;13240510,29;;Wh
2022-10-29T10:15:00+02:00;29/10/2022;10:15:00;;13240764,42;;Wh
2022-10-29T10:30:00+02:00;29/10/2022;10:30:00;;13241018,57;;Wh
2022-10-29T10:45:00+02:00;29/10/2022;10:45:00;;13241272,71;;Wh
2022-10-29T11:00:00+02:00;29/10/2022;11:00:00;;13241527,53;;Wh
2022-10-29T11:15:00+02:00;29/10/2022;11:15:00;;13241782,82;;Wh
2022-10-29T11:30:00+02:00;29/10/2022;11:30:00;;13242038,57;;Wh
2022-10-29T11:45:00+02:00;29/10/2022;11:45:00;;13242292,28;;Wh
2022-10-29T12:00:00+02:00;29/10/2022;12:00:00;;13242545,74;;Wh
2022-10-29T12:15:00+02:00;29/10/2022;12:15:00;;13242799,55;;Wh
2022-10-29T12:30:00+02:00;29/10/2022;12:30:00;;13243054,24;;Wh
2022-10-29T12:45:00+02:00;29/10/2022;12:45:00;;13243309,34;;Wh
2022-10-29T13:00:00+02:00;29/10/2022;13:00:00;;13243564,56;;Wh
2022-10-29T13:15:00+02:00;29/10/2022;13:15:00;;13243819,88;;Wh
2022-10-29T13:30:00+02:00;29/10/2022;13:30:00;;13244075,08;;Wh
2022-10-29T13:45:00+02:00;29/10/2022;13:45:00;;13244330,4;;Wh
2022-10-29T14:00:00+02:00;29/10/2022;14:00:00;;13244585,82;;Wh
2022-10-29T14:15:00+02:00;29/10/2022;14:15:00;;13244841,08;;Wh
2022-10-29T14:30:00+02:00;29/10/2022;14:30:00;;13245096,01;;Wh
2022-10-29T14:45:00+02:00;29/10/2022;14:45:00;;13245351;;Wh
2022-10-29T15:00:00+02:00;29/10/2022;15:00:00;;13245604,77;;Wh
2022-10-29T15:15:00+02:00;29/10/2022;15:15:00;;13245858,72;;Wh
2022-10-29T15:30:00+02:00;29/10/2022;15:30:00;;13246112,42;;Wh
2022-10-29T15:45:00+02:00;29/10/2022;15:45:00;;13246365,88;;Wh
2022-10-29T16:00:00+02:00;29/10/2022;16:00:00;;13246619,57;;Wh
2022-10-29T16:15:00+02:00;29/10/2022;16:15:00;;13246873,85;;Wh
2022-10-29T16:30:00+02:00;29/10/2022;16:30:00;;13247127,19;;Wh
2022-10-29T16:45:00+02:00;29/10/2022;16:45:00;;13247380,34;;Wh
2022-10-29T17:00:00+02:00;29/10/2022;17:00:00;;13247632,68;;Wh
2022-10-29T17:15:00+02:00;29/10/2022;17:15:00;;13247888,13;;Wh
2022-10-29T17:30:00+02:00;29/10/2022;17:30:00;;13248143,88;;Wh
2022-10-29T17:45:00+02:00;29/10/2022;17:45:00;;13248399,06;;Wh
2022-10-29T18:00:00+02:00;29/10/2022;18:00:00;;13248654,03;;Wh
2022-10-29T18:15:00+02:00;29/10/2022;18:15:00;;13248908,04;;Wh
2022-10-29T18:30:00+02:00;29/10/2022;18:30:00;;13249161,57;;Wh
2022-10-29T18:45:00+02:00;29/10/2022;18:45:00;;13249415,07;;Wh
2022-10-29T19:00:00+02:00;29/10/2022;19:00:00;;13249668,38;;Wh
2022-10-29T19:15:00+02:00;29/10/2022;19:15:00;;13249921,39;;Wh
2022-10-29T19:30:00+02:00;29/10/2022;19:30:00;;13250174,61;;Wh
2022-10-29T19:45:00+02:00;29/10/2022;19:45:00;;13250427,61;;Wh
2022-10-29T20:00:00+02:00;29/10/2022;20:00:00;;13250680,86;;Wh
2022-10-29T20:15:00+02:00;29/10/2022;20:15:00;;13250934,5;;Wh
2022-10-29T20:30:00+02:00;29/10/2022;20:30:00;;13251188,86;;Wh
2022-10-29T20:45:00+02:00;29/10/2022;20:45:00;;13251443,17;;Wh
2022-10-29T21:00:00+02:00;29/10/2022;21:00:00;;13251697,81;;Wh
2022-10-29T21:15:00+02:00;29/10/2022;21:15:00;;13251952,8;;Wh
2022-10-29T21:30:00+02:00;29/10/2022;21:30:00;;13252208,41;;Wh
2022-10-29T21:45:00+02:00;29/10/2022;21:45:00;;13252463,04;;Wh
2022-10-29T22:00:00+02:00;29/10/2022;22:00:00;;13252716,91;;Wh
2022-10-29T22:15:00+02:00;29/10/2022;22:15:00;;13252970,53;;Wh
2022-10-29T22:30:00+02:00;29/10/2022;22:30:00;;13253224,99;;Wh
2022-10-29T22:45:00+02:00;29/10/2022;22:45:00;;13253478,67;;Wh
2022-10-29T23:00:00+02:00;29/10/2022;23:00:00;;13253732,9;;Wh
2022-10-29T23:15:00+02:00;29/10/2022;23:15:00;;13253987,3;;Wh
2022-10-29T23:30:00+02:00;29/10/2022;23:30:00;;13254241,68;;Wh
2022-10-29T23:45:00+02:00;29/10/2022;23:45:00;;13254495,41;;Wh
2022-10-30T00:00:00+02:00;30/10/2022;00:00:00;;13254749,2;;Wh
2022-10-30T00:15:00+02:00;30/10/2022;00:15:00;;13255002,58;;Wh
2022-10-30T00:30:00+02:00;30/10/2022;00:30:00;;13255256,9;;Wh
2022-10-30T00:45:00+02:00;30/10/2022;00:45:00;;13255511,46;;Wh
2022-10-30T01:00:00+02:00;30/10/2022;01:00:00;;13255765,82;;Wh
2022-10-30T01:15:00+02:00;30/10/2022;01:15:00;;13256018,66;;Wh
2022-10-30T01:30:00+02:00;30/10/2022;01:30:00;;13256272,51;;Wh
2022-10-30T01:45:00+02:00;30/10/2022;01:45:00;;13256525,78;;Wh
2022-10-30T02:00:00+02:00;30/10/2022;02:00:00;;13256779,57;;Wh
2022-10-30T02:15:00+02:00;30/10/2022;02:15:00;;13257033,31;;Wh
2022-10-30T02:30:00+02:00;30/10/2022;02:30:00;;13257287,81;;Wh
2022-10-30T02:45:00+02:00;30/10/2022;02:45:00;;13257542,58;;Wh
2022-10-30T02:00:00+01:00;30/10/2022;02:00:00;;13257797,35;;Wh
2022-10-30T02:15:00+01:00;30/10/2022;02:15:00;;13258051,96;;Wh
2022-10-30T02:30:00+01:00;30/10/2022;02:30:00;;13258306,95;;Wh
2022-10-30T02:45:00+01:00;30/10/2022;02:45:00;;13258561,91;;Wh
2022-10-30T03:00:00+01:00;30/10/2022;03:00:00;;13258816,82;;Wh
2022-10-30T03:15:00+01:00;30/10/2022;03:15:00;;13259071,77;;Wh
2022-10-30T03:30:00+01:00;30/10/2022;03:30:00;;13259326,16;;Wh
2022-10-30T03:45:00+01:00;30/10/2022;03:45:00;;13259580,52;;Wh
2022-10-30T04:00:00+01:00;30/10/2022;04:00:00;;13259834,89;;Wh
2022-10-30T04:15:00+01:00;30/10/2022;04:15:00;;13260089,22;;Wh
2022-10-30T04:30:00+01:00;30/10/2022;04:30:00;;13260343,72;;Wh
2022-10-30T04:45:00+01:00;30/10/2022;04:45:00;;13260597,69;;Wh
2022-10-30T05:00:00+01:00;30/10/2022;05:00:00;;13260851,71;;Wh
2022-10-30T05:15:00+01:00;30/10/2022;05:15:00;;13261105,67;;Wh
2022-10-30T05:30:00+01:00;30/10/2022;05:30:00;;13261359,61;;Wh
2022-10-30T05:45:00+01:00;30/10/2022;05:45:00;;13261613,24;;Wh
2022-10-30T06:00:00+01:00;30/10/2022;06:00:00;;13261866,57;;Wh
2022-10-30T06:15:00+01:00;30/10/2022;06:15:00;;13262119,79;;Wh
2022-10-30T06:30:00+01:00;30/10/2022;06:30:00;;13262372,73;;Wh
2022-10-30T06:45:00+01:00;30/10/2022;06:45:00;;13262626,08;;Wh
2022-10-30T07:00:00+01:00;30/10/2022;07:00:00;;13262879,62;;Wh
2022-10-30T07:15:00+01:00;30/10/2022;07:15:00;;13263133,07;;Wh
2022-10-30T07:30:00+01:00;30/10/2022;07:30:00;;13263385,53;;Wh
2022-10-30T07:45:00+01:00;30/10/2022;07:45:00;;13263638,15;;Wh
2022-10-30T08:00:00+01:00;30/10/2022;08:00:00;;13263891,4;;Wh
2022-10-30T08:15:00+01:00;30/10/2022;08:15:00;;13264144,14;;Wh
2022-10-30T08:30:00+01:00;30/10/2022;08:30:00;;13264396,41;;Wh
2022-10-30T08:45:00+01:00;30/10/2022;08:45:00;;13264648,67;;Wh
2022-10-30T09:00:00+01:00;30/10/2022;09:00:00;;13264901,34;;Wh
2022-10-30T09:15:00+01:00;30/10/2022;09:15:00;;13265155,92;;Wh
2022-10-30T09:30:00+01:00;30/10/2022;09:30:00;;13265412,05;;Wh
2022-10-30T09:45:00+01:00;30/10/2022;09:45:00;;13265668,08;;Wh
2022-10-30T10:00:00+01:00;30/10/2022;10:00:00;;13265923,89;;Wh
2022-10-30T10:15:00+01:00;30/10/2022;10:15:00;;13266179,11;;Wh
2022-10-30T10:30:00+01:00;30/10/2022;10:30:00;;13266435,21;;Wh
2022-10-30T10:45:00+01:00;30/10/2022;10:45:00;;13266690,94;;Wh
2022-10-30T11:00:00+01:00;30/10/2022;11:00:00;;13266947,03;;Wh
2022-10-30T11:15:00+01:00;30/10/2022;11:15:00;;13267202,96;;Wh
2022-10-30T11:30:00+01:00;30/10/2022;11:30:00;;13267459,11;;Wh
2022-10-30T11:45:00+01:00;30/10/2022;11:45:00;;13267715,08;;Wh
2022-10-30T12:00:00+01:00;30/10/2022;12:00:00;;13267970,58;;Wh
2022-10-30T12:15:00+01:00;30/10/2022;12:15:00;;13268226,41;;Wh
2022-10-30T12:30:00+01:00;30/10/2022;12:30:00;;13268482,27;;Wh
2022-10-30T12:45:00+01:00;30/10/2022;12:45:00;;13268737,89;;Wh
2022-10-30T13:00:00+01:00;30/10/2022;13:00:00;;13268993,9;;Wh
2022-10-30T13:15:00+01:00;30/10/2022;13:15:00;;13269250,51;;Wh
2022-10-30T13:30:00+01:00;30/10/2022;13:30:00;;13269506,08;;Wh
2022-10-30T13:45:00+01:00;30/10/2022;13:45:00;;13269760,49;;Wh
2022-10-30T14:00:00+01:00;30/10/2022;14:00:00;;13270014,38;;Wh
2022-10-30T14:15:00+01:00;30/10/2022;14:15:00;;13270269,34;;Wh
2022-10-30T14:30:00+01:00;30/10/2022;14:30:00;;13270524,1;;Wh
2022-10-30T14:45:00+01:00;30/10/2022;14:45:00;;13270778,41;;Wh
2022-10-30T15:00:00+01:00;30/10/2022;15:00:00;;13271032,33;;Wh
2022-10-30T15:15:00+01:00;30/10/2022;15:15:00;;13271287,18;;Wh
2022-10-30T15:30:00+01:00;30/10/2022;15:30:00;;13271541,37;;Wh
2022-10-30T15:45:00+01:00;30/10/2022;15:45:00;;13271795,66;;Wh
2022-10-30T16:00:00+01:00;30/10/2022;16:00:00;;13272049,53;;Wh
2022-10-30T16:15:00+01:00;30/10/2022;16:15:00;;13272302,87;;Wh
2022-10-30T16:30:00+01:00;30/10/2022;16:30:00;;13272556,19;;Wh
2022-10-30T16:45:00+01:00;30/10/2022;16:45:00;;13272809,73;;Wh
2022-10-30T17:00:00+01:00;30/10/2022;17:00:00;;13273062,96;;Wh
2022-10-30T17:15:00+01:00;30/10/2022;17:15:00;;13273315,17;;Wh
2022-10-30T17:30:00+01:00;30/10/2022;17:30:00;;13273567,61;;Wh
2022-10-30T17:45:00+01:00;30/10/2022;17:45:00;;13273820,13;;Wh
2022-10-30T18:00:00+01:00;30/10/2022;18:00:00;;13274072,88;;Wh
2022-10-30T18:15:00+01:00;30/10/2022;18:15:00;;13274325,75;;Wh
2022-10-30T18:30:00+01:00;30/10/2022;18:30:00;;13274579,08;;Wh
2022-10-30T18:45:00+01:00;30/10/2022;18:45:00;;13274832,76;;Wh
2022-10-30T19:00:00+01:00;30/10/2022;19:00:00;;13275086,63;;Wh
2022-10-30T19:15:00+01:00;30/10/2022;19:15:00;;13275340,4;;Wh
2022-10-30T19:30:00+01:00;30/10/2022;19:30:00;;13275594,37;;Wh
2022-10-30T19:45:00+01:00;30/10/2022;19:45:00;;13275848,59;;Wh
2022-10-30T20:00:00+01:00;30/10/2022;20:00:00;;13276102,67;;Wh
2022-10-30T20:15:00+01:00;30/10/2022;20:15:00;;13276357,24;;Wh
2022-10-30T20:30:00+01:00;30/10/2022;20:30:00;;13276611,92;;Wh
2022-10-30T20:45:00+01:00;30/10/2022;20:45:00;;13276867,26;;Wh
2022-10-30T21:00:00+01:00;30/10/2022;21:00:00;;13277122,74;;Wh
2022-10-30T21:15:00+01:00;30/10/2022;21:15:00;;13277375,9;;Wh
2022-10-30T21:30:00+01:00;30/10/2022;21:30:00;;13277627,62;;Wh
2022-10-30T21:45:00+01:00;30/10/2022;21:45:00;;13277879,58;;Wh
2022-10-30T22:00:00+01:00;30/10/2022;22:00:00;;13278131,49;;Wh
2022-10-30T22:15:00+01:00;30/10/2022;22:15:00;;13278385,03;;Wh
2022-10-30T22:30:00+01:00;30/10/2022;22:30:00;;13278639,75;;Wh
2022-10-30T22:45:00+01:00;30/10/2022;22:45:00;;13278893,87;;Wh
2022-10-30T23:00:00+01:00;30/10/2022;23:00:00;;13279148,66;;Wh
2022-10-30T23:15:00+01:00;30/10/2022;23:15:00;;13279402,26;;Wh
2022-10-30T23:30:00+01:00;30/10/2022;23:30:00;;13279655,18;;Wh
2022-10-30T23:45:00+01:00;30/10/2022;23:45:00;;13279908,33;;Wh
2022-10-31T00:00:00+01:00;31/10/2022;00:00:00;;13280162,42;;Wh
2022-10-31T00:15:00+01:00;31/10/2022;00:15:00;;13280414,16;;Wh
2022-10-31T00:30:00+01:00;31/10/2022;00:30:00;;13280666,88;;Wh
2022-10-31T00:45:00+01:00;31/10/2022;00:45:00;;13280920,11;;Wh
2022-10-31T01:00:00+01:00;31/10/2022;01:00:00;;13281173,2;;Wh
2022-10-31T01:15:00+01:00;31/10/2022;01:15:00;;13281425,32;;Wh
2022-10-31T01:30:00+01:00;31/10/2022;01:30:00;;13281678;;Wh
2022-10-31T01:45:00+01:00;31/10/2022;01:45:00;;13281930,41;;Wh
2022-10-31T02:00:00+01:00;31/10/2022;02:00:00;;13282183,06;;Wh
2022-10-31T02:15:00+01:00;31/10/2022;02:15:00;;13282435,8;;Wh
2022-10-31T02:30:00+01:00;31/10/2022;02:30:00;;13282688,61;;Wh
2022-10-31T02:45:00+01:00;31/10/2022;02:45:00;;13282941,51;;Wh
2022-10-31T03:00:00+01:00;31/10/2022;03:00:00;;13283194,42;;Wh
2022-10-31T03:15:00+01:00;31/10/2022;03:15:00;;13283447,78;;Wh
2022-10-31T03:30:00+01:00;31/10/2022;03:30:00;;13283701,61;;Wh
